Name,unpol.EIC.empty5x41
Comment,Bins for EIC set
Reference,AV
Process type,SIDIS
Number of points,12194
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
6697,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.75,0.7,0.8,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6698,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.75,0.7,0.8,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6699,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.75,0.7,0.8,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6700,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.75,0.7,0.8,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6701,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.75,0.7,0.8,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6702,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.75,0.7,0.8,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6703,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.75,0.7,0.8,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6704,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.75,0.7,0.8,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6705,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.75,0.7,0.8,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6706,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6707,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6708,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6709,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6710,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6711,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6712,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6713,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6714,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6715,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6716,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6717,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6718,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6719,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.85,0.8,0.9,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6720,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6721,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6722,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6723,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6724,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6725,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6726,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6727,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6728,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6729,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6730,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6731,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6732,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6733,1 - 1 - 2001,820.0,1.5717124418926,1.3335216533675034,1.7782800679308082,0.129244,0.1,0.158489,0.95,0.9,1.0,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6734,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6735,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6736,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6737,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6738,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6739,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6740,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6741,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6742,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6743,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6744,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6745,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6746,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6747,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.025,0.0,0.05,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6748,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6749,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6750,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6751,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6752,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6753,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6754,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6755,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6756,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6757,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6758,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6759,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6760,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6761,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.075,0.05,0.1,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6762,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6763,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6764,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6765,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6766,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6767,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6768,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6769,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6770,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6771,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6772,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6773,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6774,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6775,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.125,0.1,0.15,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6776,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6777,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6778,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6779,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6780,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6781,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6782,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6783,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6784,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6785,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6786,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6787,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6788,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6789,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.175,0.15,0.2,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6790,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6791,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6792,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6793,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6794,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6795,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6796,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,0.55,0.5,0.6,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6797,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,0.65,0.6,0.7,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6798,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,0.75,0.7,0.8,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6799,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,0.85,0.8,0.9,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6800,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,0.95,0.9,1.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6801,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,1.25,1.0,1.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6802,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,1.75,1.5,2.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6803,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.225,0.2,0.25,3.0,2.0,4.0,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6804,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.275,0.25,0.3,0.025,0.0,0.05,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6805,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.275,0.25,0.3,0.075,0.05,0.1,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6806,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.275,0.25,0.3,0.15,0.1,0.2,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6807,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.275,0.25,0.3,0.25,0.2,0.3,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6808,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.275,0.25,0.3,0.35,0.3,0.4,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
6809,1 - 1 - 2001,820.0,2.095910303424266,1.7782800679308082,2.3713730200033902,0.129244,0.1,0.158489,0.275,0.25,0.3,0.45,0.4,0.5,100.0,1.0,1.0,True,0.01,0.95,10.0,1640.0,0.938,0.139
