"# Data for pos pions, by Charlotte Van Hulse v2 : smaller Q-binning"
"# xSec stat_un <Q2> <xB> <z> <pt>"
13798377.220603    83061.354494    1.230869    0.000255    0.035056    2.179789
15225795.553769    87251.921336    1.241521    0.000231    0.037029    2.218202
11419346.665327    75562.380406    1.224848    0.000237    0.03291    2.266896
15225795.553769    87251.921336    1.232761    0.000254    0.038928    2.297574
10943540.554271    73971.415271    1.254485    0.000269    0.035589    2.339039
679689029.642461    412216.275043    1.215611    0.000254    0.069525    0.026579
1962224401.99196    700397.102006    1.220043    0.000256    0.070153    0.062016
3188376750.1814    892801.314709    1.219719    0.000256    0.070317    0.101062
4144747033.4025    1017932.590278    1.218554    0.000255    0.070296    0.140727
4817061068.32361    1097390.207301    1.219034    0.000256    0.070817    0.180378
5118960045.78818    1131255.94427    1.217675    0.000254    0.071056    0.220005
5076851204.95978    1126593.449848    1.219616    0.000256    0.071308    0.259838
4856552975.5412    1101879.414403    1.219443    0.000255    0.071374    0.299813
4522061279.46934    1063256.939722    1.221452    0.000254    0.07143    0.339805
4087888203.13139    1010926.333015    1.218522    0.000257    0.07151    0.379609
3669416728.45829    957786.083692    1.221147    0.000257    0.071657    0.419443
3251896866.00728    901650.828482    1.221047    0.000256    0.071632    0.459671
2815106856.05853    838914.008713    1.218722    0.000255    0.071789    0.499473
2470861134.71004    785948.652062    1.219714    0.000256    0.071807    0.53958
2128280734.75025    729431.411229    1.218016    0.000255    0.07201    0.579527
1832567236.72939    676861.735646    1.220678    0.000255    0.071626    0.619519
1568256942.03819    626150.329801    1.218838    0.000256    0.07238    0.659333
1338204687.34296    578403.986705    1.220961    0.000254    0.071897    0.699693
1170245130.14045    540889.344076    1.214613    0.000256    0.072204    0.739611
987535583.495223    496874.124778    1.217401    0.000252    0.071678    0.779597
803874424.627889    448295.222099    1.217844    0.000257    0.072362    0.819272
709189008.527887    421066.802458    1.218227    0.000256    0.071583    0.859409
586431031.875626    382893.925218    1.223533    0.00025    0.071644    0.900008
504830283.829648    355257.049131    1.214284    0.000246    0.07245    0.939563
424656954.116833    325828.541612    1.213274    0.000255    0.072084    0.979885
346862654.959295    294475.23451    1.217555    0.000253    0.072028    1.019602
308560263.019346    277741.004814    1.225674    0.00025    0.07279    1.059602
255745784.69221    252856.572335    1.228654    0.000249    0.072448    1.099053
216491780.530151    232643.386178    1.217393    0.000257    0.071205    1.139137
183423255.811808    214139.706624    1.218302    0.000251    0.073182    1.179288
163201496.091959    201991.02461    1.22612    0.000252    0.072226    1.219238
136556353.872864    184767.660775    1.229102    0.000239    0.072656    1.25972
118475721.652763    172101.511943    1.227594    0.000248    0.072931    1.300274
100395089.432663    158425.920727    1.223894    0.000241    0.072688    1.339889
84455584.712311    145306.215208    1.21935    0.000254    0.071656    1.380578
83503972.490201    144485.269569    1.2247    0.000254    0.072913    1.420384
58762054.715326    121204.429287    1.221714    0.000257    0.072986    1.459915
55669314.993467    117971.728598    1.210939    0.000237    0.070284    1.500326
47104804.994472    108518.206991    1.218719    0.000251    0.073629    1.538508
37112876.662311    96323.513046    1.217236    0.000242    0.075066    1.579091
49959641.660804    111758.267771    1.216275    0.000238    0.07424    1.620004
36399167.495729    95392.829258    1.230089    0.000246    0.072298    1.658549
34258039.99598    92544.637873    1.249252    0.000244    0.072387    1.70115
22124984.16407    74372.347287    1.220531    0.000231    0.070687    1.740102
23790305.552764    77120.531561    1.244481    0.000234    0.072323    1.780097
22838693.330653    75562.380406    1.217815    0.000227    0.071552    1.817311
19983856.664322    70682.134702    1.198971    0.000247    0.072286    1.85923
14036280.276131    59237.404307    1.211488    0.000248    0.072558    1.89937
15939504.720352    63125.875678    1.22911    0.000234    0.070226    1.939373
15463698.609296    62176.560313    1.224428    0.00022    0.073344    1.977095
10705637.498744    51734.025309    1.239204    0.000231    0.075074    2.017614
9516122.221105    48775.306819    1.26863    0.000235    0.07623    2.058875
10705637.498744    51734.025309    1.22294    0.000264    0.07244    2.09857
8326606.943467    45625.121763    1.244056    0.000218    0.072936    2.138146
7850800.832412    44302.372488    1.233473    0.000253    0.072941    2.183166
9516122.221105    48775.306819    1.241779    0.000268    0.071153    2.217925
5709673.332663    37781.190203    1.226916    0.000251    0.075284    2.261928
8088703.88794    44968.610963    1.214984    0.000219    0.070339    2.30077
6423382.499246    40073.003691    1.188258    0.000197    0.074263    2.341734
6185479.443719    39323.909533    1.290728    0.000224    0.076221    2.378947
5947576.388191    38560.26578    1.305897    0.000246    0.073159    2.540274
4995964.16608    35341.067351    1.220761    0.000238    0.068229    2.58023
93416599.803852    62388.76762    1.221942    0.000256    0.183493    0.026672
276958807.143425    107424.160679    1.218392    0.000256    0.183892    0.062341
452253708.558039    137273.101966    1.218405    0.000257    0.182034    0.101275
618072138.260803    160477.43069    1.221363    0.000256    0.182664    0.140846
752289112.087645    177046.264209    1.218616    0.000256    0.182632    0.180582
859067933.5103    189194.337203    1.218347    0.000257    0.185522    0.220234
918702299.429226    195650.868836    1.21797    0.000256    0.186253    0.26014
926315197.206112    196459.834445    1.217335    0.000256    0.187596    0.300128
906133087.995518    194307.862253    1.21835    0.000256    0.189695    0.339917
857481913.140114    189019.610219    1.220164    0.000257    0.191843    0.379902
805262192.451799    183173.664461    1.217962    0.000256    0.192966    0.419614
737142617.552386    175254.887896    1.218287    0.000255    0.194336    0.459722
649356390.062686    164488.650832    1.221511    0.000256    0.19478    0.499586
577985473.404395    155186.107814    1.219761    0.000257    0.196423    0.539514
508081625.588526    145499.373651    1.220397    0.000257    0.196424    0.579483
445988928.095811    136319.008227    1.219273    0.000255    0.196422    0.619572
376997041.992796    125332.398377    1.221651    0.000254    0.195416    0.659696
324975573.850754    116364.293967    1.218701    0.000253    0.196008    0.699584
288021299.22546    109548.562144    1.220095    0.000258    0.199053    0.739576
246745119.091415    101395.496097    1.219119    0.000255    0.19752    0.779329
209077135.299539    93335.670052    1.2223    0.000257    0.195204    0.81976
178229039.099455    86175.460326    1.2201    0.000255    0.196862    0.859366
156540210.537185    80762.050323    1.218732    0.000253    0.200063    0.899786
133979070.771315    74715.87035    1.223076    0.000255    0.196651    0.939325
111735135.07948    68232.181764    1.222522    0.000253    0.19589    0.979213
100474390.451172    64702.650143    1.222054    0.000251    0.200883    1.019503
85050342.35113    59529.52431    1.220794    0.000251    0.201088    1.059908
71172664.112018    54456.65865    1.222507    0.000255    0.204433    1.099196
65978447.399665    52431.879377    1.224372    0.000248    0.20208    1.139887
56660577.724832    48588.655108    1.226846    0.000248    0.198508    1.179953
46668649.392672    44096.791924    1.223704    0.000253    0.200586    1.220151
42822549.994975    42240.654783    1.208511    0.000253    0.203795    1.259454
37152527.171566    39344.910287    1.227071    0.000244    0.204811    1.29955
34495943.051507    37912.147928    1.225431    0.000247    0.20655    1.338805
28191512.080025    34273.113904    1.221214    0.000242    0.206079    1.380326
25138422.86742    32364.089453    1.221431    0.000247    0.209017    1.419281
22402537.728853    30552.23514    1.228942    0.000245    0.209033    1.459338
18635739.349665    27865.554715    1.232168    0.000258    0.212548    1.499997
18358185.784883    27657.266815    1.221568    0.000244    0.209018    1.538469
15305096.572278    25252.967295    1.224272    0.00026    0.205428    1.579726
14591387.405695    24657.138424    1.215933    0.000237    0.21121    1.62053
12489910.415201    22812.560881    1.2218    0.000244    0.20984    1.659199
11300395.137563    21699.073653    1.228281    0.000244    0.212757    1.700587
10428083.933961    20844.747474    1.222615    0.00024    0.21191    1.739064
9000665.600796    19365.63279    1.216768    0.00025    0.213639    1.779967
7890451.341667    18131.982956    1.221972    0.000231    0.215071    1.82136
7493946.249121    17670.533676    1.236551    0.000251    0.216594    1.859504
7295693.702848    17435.229784    1.22358    0.000241    0.204265    1.898706
6106178.425209    15950.677135    1.23409    0.000239    0.213985    1.939392
5511420.78639    15153.96096    1.232026    0.000241    0.216672    1.979673
5590721.804899    15262.592895    1.216352    0.000227    0.211831    2.020849
4440857.036516    13602.783166    1.221853    0.000236    0.21502    2.05813
4520158.055025    13723.699172    1.235041    0.00024    0.219545    2.098823
3766798.379188    12527.966015    1.259924    0.000211    0.208054    2.139791
4044351.94397    12981.319822    1.239503    0.000239    0.211753    2.180183
3846099.397697    12659.152482    1.210078    0.000249    0.21773    2.219397
2577283.101549    10362.760052    1.210797    0.000234    0.211959    2.259724
3013438.70335    11205.353451    1.258958    0.000244    0.205711    2.300792
2141127.499749    9445.297551    1.20421    0.000238    0.22448    2.340821
2458331.573786    10120.794546    1.217831    0.000248    0.210015    2.378386
2022175.971985    9179.179275    1.251223    0.000225    0.229925    2.420558
2061826.48124    9268.734364    1.224038    0.00024    0.198942    2.460491
2101476.990494    9357.432408    1.239459    0.000227    0.230539    2.499785
1823923.425712    8717.614892    1.258369    0.000231    0.204744    2.541331
1665321.388693    8329.969459    1.236571    0.000238    0.216223    2.57996
1427418.333166    7712.053156    1.193169    0.000238    0.211027    2.617698
1744622.407203    8525.995561    1.283622    0.000236    0.208822    2.65678
1268816.296147    7270.993445    1.19582    0.000229    0.217678    2.699563
1427418.333166    7712.053156    1.228191    0.000247    0.19253    2.742477
1070563.749874    6678.833948    1.251925    0.000206    0.199834    2.776511
1030913.24062    6553.984922    1.251896    0.000241    0.209851    2.821323
1110214.259129    6801.391583    1.227983    0.000222    0.20813    2.861053
911961.712856    6164.284606    1.23172    0.000234    0.184861    2.940164
951612.222111    6296.865034    1.191199    0.000241    0.220479    2.978355
7107353.783888    14903.181061    1.209287    0.000252    0.52585    0.026082
20251497.60179    25156.694935    1.212984    0.000254    0.517563    0.06167
32800883.780873    32016.052507    1.215008    0.000256    0.523942    0.101142
46896639.820886    38282.110632    1.210797    0.00025    0.520888    0.140737
55282722.528235    41564.228358    1.218035    0.000259    0.520415    0.180806
62925358.18706    44344.305647    1.213711    0.00026    0.521186    0.220747
72887548.63728    47725.631425    1.216851    0.000263    0.523812    0.260559
73541782.039981    47939.34385    1.219793    0.000258    0.522609    0.300299
74523132.144033    48258.137961    1.216262    0.000256    0.524079    0.339608
75296317.074497    48507.833476    1.215947    0.00026    0.522812    0.379973
72828072.873398    47706.155549    1.216407    0.000255    0.523884    0.420256
74255491.206564    48171.403345    1.222838    0.000257    0.524738    0.459851
67415778.360144    45899.27095    1.21599    0.000255    0.522681    0.499967
63311950.652293    44480.315398    1.217503    0.000262    0.523674    0.539694
58702578.951445    42830.545084    1.219938    0.00026    0.527567    0.579181
53468711.729837    40876.609957    1.225036    0.000258    0.528745    0.619626
45380007.841897    37658.003732    1.220199    0.000258    0.53165    0.659258
42406219.647801    36403.219143    1.214264    0.000254    0.531002    0.69922
35536768.919441    33324.525934    1.215486    0.00026    0.531318    0.739376
30986872.982475    31118.158376    1.220251    0.000256    0.532689    0.779695
24771655.656815    27822.908534    1.222268    0.000259    0.53546    0.819354
21054420.414196    25650.548492    1.231299    0.000259    0.534521    0.859653
18853817.150565    24273.06709    1.213595    0.000256    0.532029    0.899101
16742427.532758    22873.584336    1.214222    0.000257    0.533557    0.939642
13025192.290138    20175.164412    1.224596    0.000262    0.537597    0.979989
11240919.373681    18742.431284    1.217829    0.000259    0.529834    1.019465
10527210.207098    18137.67678    1.205402    0.000262    0.517325    1.059575
9516122.221105    17244.675103    1.23109    0.000248    0.527969    1.099596
7434470.485239    15242.283381    1.219876    0.000255    0.518518    1.140061
7285781.075534    15089.090715    1.220846    0.000249    0.528336    1.181238
5501508.159077    13111.907945    1.215307    0.000253    0.516954    1.220956
4966226.284139    12457.711322    1.225681    0.000255    0.524312    1.261359
4460682.291143    11806.621938    1.221729    0.000265    0.51023    1.298348
3895662.534265    11033.560359    1.21681    0.000244    0.522752    1.340492
4252517.117557    11527.842813    1.221174    0.000267    0.508319    1.380498
3538807.950974    10516.070962    1.230189    0.000256    0.506673    1.419431
2676409.374686    9145.370029    1.216465    0.00026    0.508812    1.461711
2854836.666332    9445.297551    1.222085    0.000255    0.51087    1.500157
2468244.201099    8782.518505    1.219509    0.000248    0.541683    1.53803
2795360.90245    9346.391186    1.214331    0.000241    0.510425    1.578958
1576107.742871    7018.074306    1.197571    0.000263    0.521928    1.617771
1665321.388693    7213.965165    1.203298    0.000229    0.504307    1.658789
1814010.798398    7529.132583    1.198106    0.000239    0.533095    1.699642
1457156.215107    6748.046512    1.240839    0.00024    0.538071    1.739372
1724797.152575    7341.655877    1.234134    0.000255    0.497084    1.780636
1248991.04152    6247.477095    1.207853    0.000247    0.524673    1.822116
1278728.923461    6321.414308    1.189819    0.000274    0.523196    1.858831
921874.34017    5367.361841    1.258234    0.000215    0.50226    1.895113
921874.34017    5367.361841    1.276464    0.000238    0.501911    1.934679
921874.34017    5367.361841    1.215486    0.000234    0.553288    1.977052
1040825.867933    5703.14022    1.250299    0.000242    0.540102    2.018943
832660.694347    5101.043687    1.202339    0.000235    0.53386    2.096106
773184.930465    4915.488692    1.261462    0.00029    0.546448    2.138667
2735885.138568    13076.422338    1.177144    0.000265    0.879883    0.059495
4044351.94397    15898.804876    1.213346    0.000235    0.873049    0.099453
6185479.443719    19661.954766    1.226923    0.000258    0.889864    0.140858
6958664.374183    20854.65232    1.223136    0.000262    0.876021    0.181239
8207655.415704    22649.027871    1.21741    0.000283    0.885273    0.222774
9516122.221106    24387.653409    1.217615    0.000265    0.881342    0.261434
8921364.582286    23613.243877    1.20584    0.000256    0.881509    0.299654
9872976.804397    24840.713562    1.205051    0.000249    0.8869    0.34032
9813501.040515    24765.779112    1.208067    0.000254    0.882579    0.380121
8921364.582286    23613.243877    1.225757    0.000259    0.886741    0.420264
8683461.526759    23296.273209    1.223053    0.00026    0.871067    0.457917
8564509.998995    23136.159468    1.220134    0.000251    0.88663    0.499605
8861888.818404    23534.40144    1.219156    0.00025    0.877736    0.540188
6720761.318656    20495.062391    1.225561    0.000251    0.874601    0.580132
7018140.138065    20943.585143    1.231737    0.000269    0.884246    0.61948
6244955.2076    19756.257249    1.255058    0.000246    0.878847    0.657801
5233867.221608    18086.367832    1.201074    0.000264    0.8784    0.698688
4103827.707852    16015.281195    1.233347    0.000272    0.885832    0.740274
5590721.804899    18692.782372    1.217631    0.000273    0.876955    0.781268
3033263.957977    13768.768913    1.209344    0.000271    0.876054    0.820883
3152215.485741    14036.148612    1.23503    0.000245    0.885794    0.859927
3211691.249623    14167.946326    1.231219    0.000222    0.872054    0.899926
2141127.499749    11568.079734    1.229874    0.000315    0.885007    0.97812
4306996917.27235    1312554.291033    1.224599    0.000711    0.007481    0.026347
11572746555.5308    2151534.016048    1.22483    0.000712    0.007478    0.06177
16266098034.9801    2550772.277957    1.225789    0.00071    0.00769    0.100728
18441102929.8359    2715960.451099    1.225958    0.00071    0.007937    0.140122
18539309311.1578    2723182.646181    1.225385    0.00071    0.008237    0.179874
17522987457.9437    2647488.429281    1.225224    0.000709    0.008529    0.219727
15935317626.5744    2524703.358937    1.226528    0.000709    0.008848    0.259681
14133725367.6748    2377706.909413    1.226474    0.000709    0.00915    0.299452
12141430019.4641    2203763.146934    1.226656    0.00071    0.009415    0.339525
10245437828.131    2024395.003761    1.22509    0.000707    0.009679    0.379586
8629219630.09848    1857871.861039    1.228102    0.000707    0.010033    0.419357
7321704436.91858    1711339.175841    1.227236    0.000704    0.010193    0.459312
5957473155.30089    1543693.383454    1.226571    0.000705    0.01056    0.499502
4981880305.19315    1411648.724746    1.227256    0.000703    0.010771    0.539084
4097642228.40804    1280256.572474    1.229005    0.000704    0.011014    0.579534
3359952433.82793    1159301.933722    1.228918    0.000706    0.011221    0.61941
2700675486.34974    1039360.47382    1.230572    0.000704    0.011433    0.659224
2191753269.96502    936323.292451    1.22442    0.000702    0.01172    0.699467
1765430994.45949    840340.643896    1.227923    0.000704    0.012123    0.739047
1474618299.38251    768015.181981    1.226032    0.000705    0.01234    0.779203
1187992698.08281    689345.39908    1.229996    0.0007    0.01242    0.819045
940954165.222912    613499.524115    1.22665    0.000702    0.012865    0.858973
767760740.798792    554169.916469    1.23458    0.000702    0.013028    0.899501
603322148.81809    491252.337936    1.22524    0.000701    0.013053    0.938772
467051278.611858    432227.38396    1.229813    0.000706    0.013299    0.979016
417567443.062109    408689.340728    1.229944    0.000696    0.013546    1.019551
309083649.741507    351615.50008    1.226139    0.000701    0.013844    1.059182
261503038.635979    323421.11164    1.2259    0.000697    0.013603    1.099217
191464379.088644    276741.308148    1.231839    0.00069    0.013753    1.139896
157967628.870351    251370.347392    1.235297    0.000678    0.014042    1.179107
129419262.207035    227525.174174    1.238287    0.000694    0.014445    1.218966
99728960.877186    199728.776972    1.227724    0.000694    0.014535    1.259359
90593483.544924    190361.218261    1.231758    0.000695    0.014745    1.29973
69658014.658492    166922.754181    1.237399    0.000703    0.015043    1.339881
58238667.993166    152628.526814    1.249587    0.00069    0.014847    1.379399
42632227.550553    130586.718391    1.250544    0.000679    0.014933    1.42093
37683843.995578    122774.336073    1.279688    0.000695    0.014678    1.458521
39587068.439799    125836.510504    1.22305    0.000699    0.015822    1.499819
27025787.10794    103972.663923    1.260838    0.000715    0.015313    1.538392
25122562.663719    100244.825629    1.269116    0.000676    0.015626    1.579625
20554823.997588    90674.856488    1.232697    0.000676    0.016407    1.621182
16367730.220302    80914.103147    1.276903    0.000673    0.016927    1.657199
14464505.77608    76064.461547    1.228293    0.000676    0.016204    1.779711
4316893684.3823    1314061.442153    1.222912    0.000719    0.035882    0.180033
4464964546.14271    1336407.803949    1.220383    0.000718    0.035892    0.219872
4263222755.05526    1305867.183913    1.219557    0.000722    0.035976    0.259946
3948048787.09226    1256670.01032    1.219301    0.000719    0.03594    0.299779
3551797457.80542    1191939.169221    1.223414    0.00072    0.036002    0.339783
3101875199.19155    1113889.617366    1.22087    0.000719    0.036101    0.379497
2761198023.67598    1050942.058094    1.219442    0.000717    0.03606    0.419791
2435365998.82532    986988.550861    1.219077    0.00072    0.036106    0.4594
2059669493.53607    907671.635237    1.220517    0.000721    0.036104    0.499499
1826334176.67457    854712.624611    1.22318    0.000721    0.036171    0.539423
1524482779.82111    780892.509843    1.223257    0.000716    0.036141    0.579376
1291147462.95959    718650.808936    1.218516    0.00072    0.036097    0.619472
1107676626.53668    665635.523853    1.217551    0.000727    0.036358    0.659425
934102557.223718    611261.828425    1.218584    0.000721    0.03611    0.699174
810012323.4605    569214.308836    1.219273    0.000717    0.036109    0.738931
629586646.14834    501831.304782    1.222909    0.000722    0.036071    0.779819
552696378.601809    470189.909973    1.223558    0.00071    0.036138    0.818883
452586772.835778    425481.737721    1.216606    0.000716    0.036448    0.860085
376457795.066934    388050.406554    1.219425    0.000718    0.036489    0.899213
350193297.736683    374269.046402    1.227658    0.000714    0.03607    0.939479
260741748.858291    322949.995422    1.224816    0.000716    0.035768    0.978949
226864353.751155    301240.338435    1.215957    0.000722    0.036691    1.020112
189561154.644422    275362.419109    1.220303    0.000713    0.036979    1.059571
143883767.983115    239903.120432    1.225424    0.000711    0.035433    1.099821
132464421.317789    230186.377805    1.221455    0.000699    0.036638    1.139545
98967671.099497    198964.993001    1.217557    0.000717    0.036418    1.179154
101251540.432563    201247.648863    1.211736    0.000716    0.036581    1.219662
77651557.324221    176240.242084    1.23357    0.000704    0.035618    1.258933
71180594.213869    168737.185248    1.206364    0.000714    0.036319    1.301895
51006415.105125    142837.551232    1.22879    0.000716    0.035791    1.339508
45677386.661306    135170.095304    1.215085    0.00073    0.037842    1.379103
35019329.773668    118354.264433    1.233882    0.000699    0.036477    1.420581
28548366.663316    106861.343176    1.230097    0.000709    0.036914    1.459972
27406431.996784    104702.305604    1.230064    0.000704    0.03654    1.498293
21696758.664121    93159.559175    1.241319    0.0007    0.037104    1.541517
17129019.99799    82774.440495    1.220375    0.000751    0.037904    1.578899
20935468.886432    91510.587117    1.240399    0.000725    0.038587    1.621282
18270954.664523    85489.074541    1.23654    0.000737    0.036614    1.658829
12180636.443015    69801.537069    1.246109    0.000697    0.034995    1.699691
11419346.665327    67585.047652    1.22383    0.000712    0.037152    1.741218
13322571.109548    73000.19482    1.201585    0.000692    0.035374    1.780408
